v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
98878.0,0.0,0.0,97284.0,0.0,0.0,97284.0,0.0,0.0,90980.0,0.0,0.0
99535.0,0.0,0.0,97439.0,0.0,0.0,97439.0,0.0,0.0,90982.0,0.0,0.0
99685.0,0.0,0.0,98185.0,0.0,0.0,98185.0,0.0,0.0,91482.0,0.0,0.0
99946.0,0.0,0.0,98543.0,0.0,0.0,98543.0,0.0,0.0,91743.0,0.0,0.0
100405.0,0.0,0.0,98847.0,0.0,0.0,98847.0,0.0,0.0,92072.0,0.0,0.0
101031.0,0.0,0.0,99630.0,0.0,0.0,99630.0,0.0,0.0,92190.0,0.0,0.0
101604.0,0.0,0.0,100268.0,0.0,0.0,100268.0,0.0,0.0,92364.0,0.0,0.0
102438.0,0.0,0.0,100529.0,0.0,0.0,100529.0,0.0,0.0,92916.0,0.0,0.0
102760.0,0.0,0.0,101106.0,0.0,0.0,101106.0,0.0,0.0,92966.0,0.0,0.0
102865.0,0.0,0.0,102829.0,0.0,0.0,102829.0,0.0,0.0,93017.0,0.0,0.0
103329.0,0.0,0.0,103736.0,0.0,0.0,103736.0,0.0,0.0,93061.0,0.0,0.0
103440.0,0.0,0.0,104618.0,0.0,0.0,104618.0,0.0,0.0,94250.0,0.0,0.0
103670.0,0.0,0.0,104725.0,0.0,0.0,104725.0,0.0,0.0,94301.0,0.0,0.0
104425.0,0.0,0.0,106351.0,0.0,0.0,106351.0,0.0,0.0,94445.0,0.0,0.0
105569.0,0.0,0.0,107027.0,0.0,0.0,107027.0,0.0,0.0,94517.0,0.0,0.0
105998.0,0.0,0.0,107285.0,0.0,0.0,107285.0,0.0,0.0,94556.0,0.0,0.0
106076.0,0.0,0.0,107481.0,0.0,0.0,107481.0,0.0,0.0,94624.0,0.0,0.0
106103.0,0.0,0.0,108460.0,0.0,0.0,108460.0,0.0,0.0,94715.0,0.0,0.0
106476.0,0.0,0.0,109441.0,0.0,0.0,109441.0,0.0,0.0,95314.0,0.0,0.0
107127.0,0.0,0.0,109936.0,0.0,0.0,109936.0,0.0,0.0,96618.0,0.0,0.0
107156.0,0.0,0.0,111018.0,0.0,0.0,111018.0,0.0,0.0,97083.0,0.0,0.0
107965.0,0.0,0.0,112524.0,0.0,0.0,112524.0,0.0,0.0,97136.0,0.0,0.0
108143.0,0.0,0.0,113051.0,0.0,0.0,113051.0,0.0,0.0,97633.0,0.0,0.0
108342.0,0.0,0.0,113379.0,0.0,0.0,113379.0,0.0,0.0,98121.0,0.0,0.0
109137.0,0.0,0.0,114164.0,0.0,0.0,114164.0,0.0,0.0,98181.0,0.0,0.0
109744.0,0.0,0.0,114603.0,0.0,0.0,114603.0,0.0,0.0,99028.0,0.0,0.0
110190.0,0.0,0.0,115757.0,0.0,0.0,115757.0,0.0,0.0,99055.0,0.0,0.0
110562.0,0.0,0.0,116344.0,0.0,0.0,116344.0,0.0,0.0,99470.0,0.0,0.0
111136.0,0.0,0.0,116446.0,0.0,0.0,116446.0,0.0,0.0,99477.0,0.0,0.0
112012.0,0.0,0.0,116671.0,0.0,0.0,116671.0,0.0,0.0,99783.0,0.0,0.0
113524.0,0.0,0.0,116757.0,0.0,0.0,116757.0,0.0,0.0,99883.0,0.0,0.0
113731.0,0.0,0.0,117359.0,0.0,0.0,117359.0,0.0,0.0,100150.0,0.0,0.0
113830.0,0.0,0.0,117639.0,0.0,0.0,117639.0,0.0,0.0,100719.0,0.0,0.0
113977.0,0.0,0.0,118544.0,0.0,0.0,118544.0,0.0,0.0,101420.0,0.0,0.0
114420.0,0.0,0.0,120418.0,0.0,0.0,120418.0,0.0,0.0,101879.0,0.0,0.0
114733.0,0.0,0.0,122855.0,0.0,0.0,122855.0,0.0,0.0,102343.0,0.0,0.0
114919.0,0.0,0.0,122889.0,0.0,0.0,122889.0,0.0,0.0,102655.0,0.0,0.0
115725.0,0.0,0.0,123226.0,0.0,0.0,123226.0,0.0,0.0,103574.0,0.0,0.0
115931.0,0.0,0.0,124347.0,0.0,0.0,124347.0,0.0,0.0,105176.0,0.0,0.0
116700.0,0.0,0.0,124471.0,0.0,0.0,124471.0,0.0,0.0,105408.0,0.0,0.0
